WARD,REGISTERED VOTERS,BALLOTS CAST,RACE,CANDIDATE,VOTES
7,30938,9966,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,1093
7,30938,9966,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,3175
7,30938,9966,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,3584
8,35726,13216,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",Erika Orr,5100
8,35726,13216,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",Litricia Payne,5220
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Banks)",Gino Betts,89
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Banks)",Gwendolyn D. Anderson,216
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Banks)",H Yvonne Coleman,166
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Banks)",Rhonda Sallee,182
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Jones)",David L. Kelly,175
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Jones)",Jenetia Marshall,244
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Jones)",Marian Emily Perkins,246
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Mary Alice Melchor,98
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Robert Harris,370
8,35726,13216,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Shay Tyrone Allen,199
8,35726,13216,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,4509
8,35726,13216,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,6331
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,1921
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,3711
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,5402
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,5048
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,2497
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,2065
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,1526
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,3650
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,2709
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,4267
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,9394
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,9915
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1694
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,598
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,1720
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,6932
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,6696
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,3768
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,6910
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,1860
8,35726,13216,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,1807
8,35726,13216,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,1354
8,35726,13216,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,4493
8,35726,13216,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,4421
9,35254,11032,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",Erika Orr,1565
9,35254,11032,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",Litricia Payne,1407
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of J.Turner, Jr.)",Ieshia Gray,3749
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of J.Turner, Jr.)",Travis Richardson,2409
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Lampkin)",Fredrick H. Bates,2416
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Lampkin)",Tiana Ellis Blakely,3891
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Laws)",Adrienne Elaine Davis,3958
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Laws)",William H. Laws,2300
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Rhodes)",Tiesha L Smith,2792
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Rhodes)",Toya T. Harvey,3492
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of V. Turner)",Arthur Wesley Willis,3417
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of V. Turner)",Devlin Schoop,2563
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Willis)",Debra A. Seaton,3792
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Willis)",Sheree D. Henry,1975
9,35254,11032,"Judge, 2nd Subcircuit (Vacancy of Willis)",Ubi O'Neal,539
9,35254,11032,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,3489
9,35254,11032,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,5474
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,1777
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,3172
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,4185
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,3791
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,2183
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,1807
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,1460
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,3204
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,2351
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,3258
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,7889
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,8248
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1408
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,454
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,1381
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,5893
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,5774
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,3171
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,5292
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,1693
9,35254,11032,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,1837
9,35254,11032,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,1243
9,35254,11032,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,3613
9,35254,11032,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,3944
10,26222,5286,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",Erika Orr,2459
10,26222,5286,"Judge, 1st Subcircuit (Vacancy of Hambright, Jr.)",Litricia Payne,1580
10,26222,5286,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,2222
10,26222,5286,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,1803
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,1173
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,1808
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,1205
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,904
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,1256
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,774
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,1316
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,1429
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,1122
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,1531
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,3741
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,4059
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1452
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,560
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,753
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,1297
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,3061
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,979
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,1761
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,1753
10,26222,5286,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,578
10,26222,5286,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,453
10,26222,5286,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,854
10,26222,5286,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,2892
11,27364,8305,"Judge, 14th Subcircuit (Vacancy of Garcia)",Beatriz A. Frausto-Sandoval,1519
11,27364,8305,"Judge, 14th Subcircuit (Vacancy of Garcia)",Marina E. Ammendola,2356
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Banks)",Gino Betts,717
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Banks)",Gwendolyn D. Anderson,229
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Banks)",H Yvonne Coleman,255
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Banks)",Rhonda Sallee,302
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Jones)",David L. Kelly,525
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Jones)",Jenetia Marshall,204
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Jones)",Marian Emily Perkins,826
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Mary Alice Melchor,457
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Robert Harris,958
11,27364,8305,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Shay Tyrone Allen,142
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Fabri)",Bonnie C. McGrath,41
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Fabri)",James 'Jamie' Shapiro,85
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Fabri)",John Christopher Benson,14
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Fabri)",Robin Denise Shoffner,36
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Fabri)",Stephen J. Feldman,21
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Liu)",Athena A. Farmakis,37
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Liu)",Cyrus Hosseini,7
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Liu)",Lindsay Huge,68
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Liu)",Michael A. Forti,89
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Pethers)",Jeanne Marie Wrenn,83
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Pethers)",Myron 'Mike' Mackoff,77
11,27364,8305,"Judge, 8th Subcircuit (Vacancy of Pethers)",Rishi Agrawal,33
11,27364,8305,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,4403
11,27364,8305,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,1691
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,1599
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,2429
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,2306
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,1823
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,2042
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,818
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,1672
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,1493
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,1532
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,3113
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,5193
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,5386
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1791
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,701
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,805
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,2784
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,5105
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,918
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,3990
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,1413
11,27364,8305,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,660
11,27364,8305,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,988
11,27364,8305,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,1602
11,27364,8305,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,3517
12,19676,4867,"Judge, 14th Subcircuit (Vacancy of Garcia)",Beatriz A. Frausto-Sandoval,2452
12,19676,4867,"Judge, 14th Subcircuit (Vacancy of Garcia)",Marina E. Ammendola,1451
12,19676,4867,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,1848
12,19676,4867,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,1705
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,1086
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,1793
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,906
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,668
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,1376
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,608
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,1092
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,1203
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,1175
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,1258
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,3194
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,3596
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1513
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,494
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,614
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,1095
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,2975
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,664
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,1504
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,1731
12,19676,4867,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,428
12,19676,4867,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,428
12,19676,4867,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,758
12,19676,4867,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,2558
13,27322,10157,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Kevin Patrick Cunningham,3983
13,27322,10157,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Michael Hayes,2459
13,27322,10157,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Patrick Thomas Stanton,2035
13,27322,10157,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,5943
13,27322,10157,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,2241
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,2346
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,2780
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,3300
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,2828
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,2052
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,937
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,2726
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,2015
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,2011
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,4237
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,7191
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,7531
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,2970
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,725
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,1180
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,3301
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,6718
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,1467
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,4431
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,2751
13,27322,10157,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,1021
13,27322,10157,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,778
13,27322,10157,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,1781
13,27322,10157,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,5778
14,20498,6078,"Judge, 14th Subcircuit (Vacancy of Garcia)",Beatriz A. Frausto-Sandoval,1363
14,20498,6078,"Judge, 14th Subcircuit (Vacancy of Garcia)",Marina E. Ammendola,930
14,20498,6078,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Kevin Patrick Cunningham,986
14,20498,6078,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Michael Hayes,999
14,20498,6078,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Patrick Thomas Stanton,738
14,20498,6078,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,3096
14,20498,6078,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,1714
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,1342
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,1991
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,1729
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,1449
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,1447
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,636
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,1554
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,1313
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,1335
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,2267
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,4160
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,4527
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1859
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,581
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,741
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,1696
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,4017
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,850
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,2302
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,2037
14,20498,6078,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,558
14,20498,6078,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,435
14,20498,6078,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,812
14,20498,6078,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,3748
15,18611,3910,"Judge, 14th Subcircuit (Vacancy of Garcia)",Beatriz A. Frausto-Sandoval,1441
15,18611,3910,"Judge, 14th Subcircuit (Vacancy of Garcia)",Marina E. Ammendola,725
15,18611,3910,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Kevin Patrick Cunningham,10
15,18611,3910,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Michael Hayes,20
15,18611,3910,"Judge, 3rd Subcircuit (Vacancy of Delehanty)",Patrick Thomas Stanton,14
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Banks)",Gino Betts,150
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Banks)",Gwendolyn D. Anderson,302
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Banks)",H Yvonne Coleman,277
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Banks)",Rhonda Sallee,266
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Jones)",David L. Kelly,324
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Jones)",Jenetia Marshall,360
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Jones)",Marian Emily Perkins,303
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Mary Alice Melchor,175
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Robert Harris,548
15,18611,3910,"Judge, 5th Subcircuit (Vacancy of Washington, II)",Shay Tyrone Allen,277
15,18611,3910,"Judge, Cook County Circuit (Vac. of Prendergast)",Jack Hagerty,1320
15,18611,3910,"Judge, Cook County Circuit (Vac. of Prendergast)",Mable Taylor,1697
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Brewer)",John Maher,860
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Brewer)",Kathryn Maloney Vahey,1347
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Brewer)",Oran F. Whiting,962
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Clay)",Jonathan Clark Green,805
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Clay)",Kathaleen Theresa Lanahan,951
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Clay)",Lori Ann Roper,537
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Clay)",Michael I. O'Malley,871
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Dooling)",Corri Diane Fetman,977
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Dooling)",Timothy John Leeming,1055
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Dooling)",Tom Sam Sianis,1042
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Dunford)",Thomas F. McGuire,2747
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Egan)",Rosa Maria Silva,3024
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Flanagan)",Amanda Moira Pillsbury,1124
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Flanagan)",Ioana Salajanu,313
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Flanagan)",Keely Patricia Hillison,517
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Flanagan)",Preston Jones Jr.,1136
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Hartigan)",Cecilia Anne Horan,2305
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Hartigan)",Keith L. Spence,779
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Jordan)",Clare Joyce Quish,1201
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Jordan)",Jerry Barrido,1374
15,18611,3910,"Judge, Cook County Circuit (Vacancy of Jordan)",Patrick Dankwa John,525
15,18611,3910,"Judge, Cook County Circuit (Vacancy of McGinnis)",Bradley R. Trowbridge,316
15,18611,3910,"Judge, Cook County Circuit (Vacancy of McGinnis)",Brian Terrence Sexton,795
15,18611,3910,"Judge, Cook County Circuit (Vacancy of McGinnis)",Peter Michael Gonzalez,1977
